all_go_terms,genes,dnds
GO:0016126,maker-267_pilon-snap-gene-28.70,0.244987088988563
GO:0016628,maker-267_pilon-snap-gene-28.70,0.244987088988563
GO:0003700,maker-375_pilon-augustus-gene-27.26,0.244785907805284
GO:0006355,maker-375_pilon-augustus-gene-27.26,0.244785907805284
GO:0005634,maker-375_pilon-augustus-gene-27.26,0.244785907805284
GO:0003723,maker-345_pilon-snap-gene-3.27,0.244309698044042
GO:0016757,maker-316_pilon-augustus-gene-56.69,0.243382253141817
GO:0005506,snap_masked-744_pilon-processed-gene-0.40,0.24286227489658
GO:0016491,snap_masked-744_pilon-processed-gene-0.40,0.24286227489658
GO:0008610,snap_masked-744_pilon-processed-gene-0.40,0.24286227489658
GO:0020037,maker-72040_pilon-snap-gene-0.15,0.242783623652167
GO:0004497,maker-72040_pilon-snap-gene-0.15,0.242783623652167
GO:0005506,maker-72040_pilon-snap-gene-0.15,0.242783623652167
GO:0016705,maker-72040_pilon-snap-gene-0.15,0.242783623652167
GO:0006355,maker-431_pilon-snap-gene-17.220,0.242568813135424
GO:0003677,maker-431_pilon-snap-gene-17.220,0.242568813135424
GO:0005515,maker-519_pilon-augustus-gene-2.28,0.241950908878471
GO:0008270,maker-369_pilon-snap-gene-7.58,0.240316166589914
GO:0003854,maker-384_pilon-snap-gene-36.86,0.240308656936778
GO:0006694,maker-384_pilon-snap-gene-36.86,0.240308656936778
GO:0016616,maker-384_pilon-snap-gene-36.86,0.240308656936778
GO:0140664,maker-696_pilon-augustus-gene-1.42,0.238580354305297
GO:0003700,augustus_masked-445_pilon-processed-gene-64.12,0.238095253934794
GO:0006355,augustus_masked-445_pilon-processed-gene-64.12,0.238095253934794
GO:0005524,augustus-262_pilon-processed-gene-16.109,0.237636711538459
GO:0004672,augustus-262_pilon-processed-gene-16.109,0.237636711538459
GO:0006468,augustus-262_pilon-processed-gene-16.109,0.237636711538459
GO:0005515,maker-313_pilon-snap-gene-5.33,0.236917301960667
GO:0005750,maker-268_pilon-snap-gene-20.12,0.2368019307048
GO:0006122,maker-268_pilon-snap-gene-20.12,0.2368019307048
GO:0003677,maker-352_pilon-snap-gene-30.67,0.23668007242873
GO:0006275,maker-352_pilon-snap-gene-30.67,0.23668007242873
GO:0005524,maker-316_pilon-snap-gene-34.90,0.236415006760519
GO:0004672,maker-316_pilon-snap-gene-34.90,0.236415006760519
GO:0006468,maker-316_pilon-snap-gene-34.90,0.236415006760519
GO:0030246,augustus-299_pilon-processed-gene-7.77,0.236301562197292
GO:0005524,augustus-299_pilon-processed-gene-7.77,0.236301562197292
GO:0004672,augustus-299_pilon-processed-gene-7.77,0.236301562197292
GO:0006468,augustus-299_pilon-processed-gene-7.77,0.236301562197292
GO:0005515,snap_masked-244761_pilon-processed-gene-0.0,0.235913520782739
GO:0051260,snap-268_pilon-processed-gene-75.27,0.235692196729501
GO:0017183,maker-880_pilon-snap-gene-0.83,0.235116651948296
GO:0090560,maker-880_pilon-snap-gene-0.83,0.235116651948296
GO:0016020,augustus-437_pilon-processed-gene-18.58,0.234835991592953
GO:0016757,augustus-437_pilon-processed-gene-18.58,0.234835991592953
GO:0003700,augustus_masked-708_pilon-abinit-gene-0.53,0.234812589441165
GO:0006355,augustus_masked-708_pilon-abinit-gene-0.53,0.234812589441165
GO:0004553,augustus_masked-708_pilon-abinit-gene-0.53,0.234812589441165
GO:0005975,augustus_masked-708_pilon-abinit-gene-0.53,0.234812589441165
GO:0055085,augustus_masked-689_pilon-processed-gene-1.27,0.234457477579689
GO:0005741,augustus_masked-689_pilon-processed-gene-1.27,0.234457477579689
GO:0005524,maker-575_pilon-snap-gene-21.0,0.234347841359253
GO:0003676,maker-575_pilon-snap-gene-21.0,0.234347841359253
GO:0006629,evm-419_pilon-processed-gene-5.3,0.233802841170574
GO:0016020,maker-72105_pilon-snap-gene-2.94,0.233033053226727
GO:0000139,maker-72105_pilon-snap-gene-2.94,0.233033053226727
GO:0015165,maker-72105_pilon-snap-gene-2.94,0.233033053226727
GO:0090481,maker-72105_pilon-snap-gene-2.94,0.233033053226727
GO:0005515,augustus-316_pilon-processed-gene-62.45,0.23262547575113
GO:0004109,maker-700_pilon-snap-gene-2.38,0.232593687272612
GO:0006779,maker-700_pilon-snap-gene-2.38,0.232593687272612
GO:0055085,maker-262_pilon-snap-gene-7.0,0.23196124493123
GO:0016020,maker-768_pilon-snap-gene-10.60,0.231179655043609
GO:0046907,snap-262_pilon-processed-gene-54.59,0.23112150434316
GO:0016702,snap-379_pilon-processed-gene-11.69,0.230266068173483
GO:0005515,maker-585_pilon-snap-gene-1.8,0.229522864036182
GO:0004553,maker-606_pilon-augustus-gene-50.42,0.228973756019263
GO:0005975,maker-606_pilon-augustus-gene-50.42,0.228973756019263
GO:0003677,maker-381_pilon-snap-gene-6.38,0.228257669642045
GO:0004553,evm-772_pilon-processed-gene-15.55,0.228129270215457
GO:0005975,evm-772_pilon-processed-gene-15.55,0.228129270215457
GO:0004869,augustus-997_pilon-processed-gene-0.135,0.227573715965011
GO:0046983,augustus_masked-714_pilon-processed-gene-17.66,0.227437346096983
GO:0003677,augustus_masked-714_pilon-processed-gene-17.66,0.227437346096983
GO:0005524,maker-437_pilon-augustus-gene-11.49,0.227380052293722
GO:0004672,maker-437_pilon-augustus-gene-11.49,0.227380052293722
GO:0006468,maker-437_pilon-augustus-gene-11.49,0.227380052293722
GO:0006355,augustus-353_pilon-processed-gene-37.90,0.226276657096604
GO:0003677,augustus-353_pilon-processed-gene-37.90,0.226276657096604
GO:0005524,snap-518_pilon-processed-gene-13.31,0.225167827254655
GO:0004672,snap-518_pilon-processed-gene-13.31,0.225167827254655
GO:0006468,snap-518_pilon-processed-gene-13.31,0.225167827254655
GO:0006886,evm-327_pilon-processed-gene-12.171,0.223650385078685
GO:0006888,evm-327_pilon-processed-gene-12.171,0.223650385078685
GO:0030127,evm-327_pilon-processed-gene-12.171,0.223650385078685
GO:0004488,augustus-778_pilon-processed-gene-5.27,0.223007115724472
GO:0005515,maker-637_pilon-augustus-gene-15.58,0.222740358623163
GO:0003723,maker-923_pilon-augustus-gene-3.13,0.221292722129353
GO:0006415,maker-264_pilon-augustus-gene-21.38,0.220315368018459
GO:0003747,maker-264_pilon-augustus-gene-21.38,0.220315368018459
GO:0016020,maker-268_pilon-augustus-gene-43.5,0.22029073669651
GO:0003830,maker-268_pilon-augustus-gene-43.5,0.22029073669651
GO:0006487,maker-268_pilon-augustus-gene-43.5,0.22029073669651
GO:0005515,augustus_masked-299_pilon-processed-gene-26.63,0.219491522814599
GO:0005524,augustus-600_pilon-processed-gene-1.95,0.219480779768753
GO:0004672,augustus-600_pilon-processed-gene-1.95,0.219480779768753
GO:0006468,augustus-600_pilon-processed-gene-1.95,0.219480779768753
GO:0016409,maker-266_pilon-snap-gene-80.56,0.218477306269753
GO:0016787,maker-537_pilon-snap-gene-0.42,0.218383848882816
GO:0003723,maker-700_pilon-augustus-gene-12.39,0.217307885761027
GO:0016020,augustus_masked-438_pilon-processed-gene-28.42,0.216928451001237
GO:0005525,augustus_masked-266_pilon-processed-gene-21.28,0.215693020136897
GO:0003779,maker-265960_pilon-augustus-gene-0.35,0.214518312732097
GO:0016787,augustus_masked-345_pilon-abinit-gene-12.19,0.213740690276931
GO:0005509,maker-459_pilon-snap-gene-10.51,0.212943523962069
GO:0006355,maker-266_pilon-augustus-gene-84.73,0.212338574922478
GO:0005634,maker-266_pilon-augustus-gene-84.73,0.212338574922478
GO:0003677,maker-266_pilon-augustus-gene-84.73,0.212338574922478
GO:0009725,maker-266_pilon-augustus-gene-84.73,0.212338574922478
GO:0005509,maker-923_pilon-augustus-gene-14.111,0.212238473319638
GO:0005783,maker-923_pilon-augustus-gene-14.111,0.212238473319638
GO:0006457,maker-923_pilon-augustus-gene-14.111,0.212238473319638
GO:0051082,maker-923_pilon-augustus-gene-14.111,0.212238473319638
GO:0005524,maker-356_pilon-augustus-gene-0.33,0.2118846929243
GO:0016887,maker-356_pilon-augustus-gene-0.33,0.2118846929243
GO:0005509,augustus-345_pilon-abinit-gene-79.39,0.210917138026094
GO:0008171,maker-353_pilon-augustus-gene-27.81,0.210742078433897
GO:0007165,augustus_masked-327_pilon-abinit-gene-12.22,0.209801953533411
GO:0046872,augustus-352_pilon-processed-gene-3.46,0.209311136548377
GO:0005524,augustus-352_pilon-processed-gene-3.46,0.209311136548377
GO:0140658,augustus-352_pilon-processed-gene-3.46,0.209311136548377
GO:0005509,snap-146183_pilon-processed-gene-0.2,0.207915044241766
GO:0005524,augustus-588_pilon-processed-gene-3.61,0.207116435179242
GO:0004672,augustus-588_pilon-processed-gene-3.61,0.207116435179242
GO:0006468,augustus-588_pilon-processed-gene-3.61,0.207116435179242
GO:0003723,maker-838_pilon-snap-gene-16.79,0.205152469655697
GO:0005515,snap-377_pilon-processed-gene-60.44,0.203839632319858
GO:0006886,snap-377_pilon-processed-gene-60.44,0.203839632319858
GO:0031267,snap-377_pilon-processed-gene-60.44,0.203839632319858
GO:0005515,snap-352_pilon-processed-gene-16.75,0.203839330976901
GO:0004842,snap-352_pilon-processed-gene-16.75,0.203839330976901
GO:0016567,snap-352_pilon-processed-gene-16.75,0.203839330976901
GO:0005524,evm-267_pilon-processed-gene-61.29,0.202774281289645
GO:0003676,evm-267_pilon-processed-gene-61.29,0.202774281289645
GO:0004386,evm-267_pilon-processed-gene-61.29,0.202774281289645
GO:0005515,augustus_masked-384_pilon-processed-gene-16.13,0.201735942530231
GO:0005384,snap-265_pilon-processed-gene-6.41,0.201258268257978
GO:0030026,snap-265_pilon-processed-gene-6.41,0.201258268257978
GO:0003700,augustus-316_pilon-processed-gene-66.63,0.200083589623786
GO:0006355,augustus-316_pilon-processed-gene-66.63,0.200083589623786
GO:0003723,maker-564_pilon-snap-gene-0.41,0.198275318003766
GO:0004857,snap_masked-883_pilon-processed-gene-4.47,0.197000497909381
GO:0005524,maker-371_pilon-snap-gene-41.1,0.196484789895966
GO:0004672,maker-371_pilon-snap-gene-41.1,0.196484789895966
GO:0006468,maker-371_pilon-snap-gene-41.1,0.196484789895966
GO:0003677,maker-489_pilon-snap-gene-0.17,0.194366261266928
GO:0003723,snap-695_pilon-processed-gene-5.43,0.1929564266472
GO:0016020,augustus_masked-73666_pilon-processed-gene-8.46,0.192185857733808
GO:0016757,augustus_masked-73666_pilon-processed-gene-8.46,0.192185857733808
GO:0005515,maker-352_pilon-augustus-gene-38.112,0.191917657934866
GO:0005524,maker-526_pilon-snap-gene-17.22,0.19134607130035
GO:0004672,maker-526_pilon-snap-gene-17.22,0.19134607130035
GO:0006468,maker-526_pilon-snap-gene-17.22,0.19134607130035
GO:0008194,snap-305_pilon-processed-gene-4.1,0.189650218658968
GO:0003824,maker-380_pilon-augustus-gene-9.138,0.188993944648606
GO:0016020,maker-772_pilon-augustus-gene-3.0,0.187942299958148
GO:0005789,maker-772_pilon-augustus-gene-3.0,0.187942299958148
GO:0005515,maker-348_pilon-augustus-gene-25.98,0.187471386712674
GO:0003872,maker-1014_pilon-snap-gene-10.49,0.186899841245549
GO:0006096,maker-1014_pilon-snap-gene-10.49,0.186899841245549
GO:0070461,snap-266_pilon-processed-gene-11.26,0.185809101234969
GO:0003723,snap-867_pilon-processed-gene-65.62,0.185385371653837
GO:0061630,augustus-778_pilon-processed-gene-32.31,0.185178699646222
GO:0006355,snap-867_pilon-processed-gene-2.4,0.184456923587717
GO:0043565,snap-867_pilon-processed-gene-2.4,0.184456923587717
GO:0016020,augustus-891_pilon-processed-gene-9.23,0.183487400910938
GO:0000139,augustus-891_pilon-processed-gene-9.23,0.183487400910938
GO:0015165,augustus-891_pilon-processed-gene-9.23,0.183487400910938
GO:0090481,augustus-891_pilon-processed-gene-9.23,0.183487400910938
GO:0004843,maker-345_pilon-augustus-gene-7.27,0.182841353710335
GO:0016579,maker-345_pilon-augustus-gene-7.27,0.182841353710335
GO:0046872,maker-418_pilon-snap-gene-3.59,0.182675131865845
GO:0003723,maker-418_pilon-snap-gene-3.59,0.182675131865845
GO:0016757,augustus_masked-637_pilon-processed-gene-15.37,0.180677569188793
GO:0005515,maker-369_pilon-snap-gene-2.0,0.179838566414564
GO:0003677,maker-592_pilon-snap-gene-7.106,0.178011039592518
GO:0045927,augustus-73908_pilon-processed-gene-0.14,0.177929964709926
GO:0005509,augustus_masked-902_pilon-processed-gene-1.112,0.177654069945261
GO:0005524,maker-435_pilon-snap-gene-7.9,0.177022995236081
GO:0140658,maker-435_pilon-snap-gene-7.9,0.177022995236081
GO:0008233,maker-345_pilon-augustus-gene-42.12,0.176678433895238
GO:0046872,maker-898_pilon-snap-gene-5.37,0.176664421612397
GO:0003700,augustus-345_pilon-processed-gene-135.76,0.176168337376157
GO:0006355,augustus-345_pilon-processed-gene-135.76,0.176168337376157
GO:0043565,augustus-345_pilon-processed-gene-135.76,0.176168337376157
GO:0016491,maker-445_pilon-augustus-gene-13.42,0.175953241279713
GO:0010274,snap-872_pilon-processed-gene-0.73,0.175703642062595
GO:0005634,maker-377_pilon-snap-gene-29.32,0.17416811157904
GO:0042254,maker-377_pilon-snap-gene-29.32,0.17416811157904
GO:0016788,maker-345_pilon-augustus-gene-120.78,0.173681236087875
GO:0000166,maker-425_pilon-snap-gene-6.48,0.172955273466289
GO:0005524,maker-425_pilon-snap-gene-6.48,0.172955273466289
GO:0005737,maker-425_pilon-snap-gene-6.48,0.172955273466289
GO:0004812,maker-425_pilon-snap-gene-6.48,0.172955273466289
GO:0006418,maker-425_pilon-snap-gene-6.48,0.172955273466289
GO:0043039,maker-425_pilon-snap-gene-6.48,0.172955273466289
GO:0000350,augustus-770_pilon-processed-gene-17.20,0.172214641027214
GO:0016020,augustus_masked-266_pilon-processed-gene-17.18,0.169607950744485
GO:0016757,augustus_masked-266_pilon-processed-gene-17.18,0.169607950744485
GO:0005524,snap-385_pilon-processed-gene-8.19,0.169380421724551
GO:0016757,snap_masked-770_pilon-processed-gene-16.51,0.167542101467963
GO:0046983,maker-267_pilon-snap-gene-20.80,0.167265523537957
GO:0008171,maker-267_pilon-snap-gene-20.80,0.167265523537957
GO:0004488,augustus-643_pilon-processed-gene-0.63,0.165187903267624
GO:0005515,augustus-838_pilon-processed-gene-6.20,0.1637369338441
GO:0005509,snap-266_pilon-processed-gene-17.85,0.163324979275301
GO:0005509,snap-268_pilon-processed-gene-45.5,0.16264157847302
GO:0003700,augustus-74319_pilon-processed-gene-0.1,0.160894839878122
GO:0006355,augustus-74319_pilon-processed-gene-0.1,0.160894839878122
GO:0003700,maker-345_pilon-augustus-gene-99.88,0.160688846366578
GO:0006355,maker-345_pilon-augustus-gene-99.88,0.160688846366578
GO:0005634,maker-345_pilon-augustus-gene-99.88,0.160688846366578
GO:0003700,augustus-371_pilon-processed-gene-21.54,0.159866303485054
GO:0006355,augustus-371_pilon-processed-gene-21.54,0.159866303485054
GO:0003677,augustus-371_pilon-processed-gene-21.54,0.159866303485054
GO:0008270,augustus_masked-316_pilon-processed-gene-57.20,0.159548961432544
GO:0005515,maker-353_pilon-augustus-gene-19.82,0.159345260614156
GO:0003723,augustus_masked-361_pilon-processed-gene-24.73,0.158842179290043
GO:0003743,augustus_masked-361_pilon-processed-gene-24.73,0.158842179290043
GO:0006413,augustus_masked-361_pilon-processed-gene-24.73,0.158842179290043
GO:0005515,snap_masked-891_pilon-processed-gene-10.2,0.157117186836741
GO:0047429,maker-316_pilon-augustus-gene-47.52,0.156411181736372
GO:0003723,maker-268_pilon-augustus-gene-120.0,0.15626128961326
GO:0003676,maker-268_pilon-augustus-gene-120.0,0.15626128961326
GO:0008270,maker-268_pilon-augustus-gene-120.0,0.15626128961326
GO:0005515,augustus-351_pilon-processed-gene-10.8,0.154648240800488
GO:0016020,maker-547_pilon-snap-gene-30.125,0.152163361434882
GO:0005515,maker-377_pilon-augustus-gene-4.43,0.151973914339486
GO:0003700,maker-579_pilon-snap-gene-27.90,0.150843032064582
GO:0006355,maker-579_pilon-snap-gene-27.90,0.150843032064582
GO:0043565,maker-579_pilon-snap-gene-27.90,0.150843032064582
GO:0006351,maker-579_pilon-snap-gene-27.90,0.150843032064582
GO:0046983,maker-975_pilon-augustus-gene-13.65,0.150227546565226
GO:0006351,maker-975_pilon-augustus-gene-13.65,0.150227546565226
GO:0046872,maker-421_pilon-snap-gene-2.1,0.149521096161454
GO:0006801,maker-421_pilon-snap-gene-2.1,0.149521096161454
GO:0005515,snap_masked-768_pilon-processed-gene-12.40,0.149377179828075
GO:0005515,augustus-316_pilon-processed-gene-65.0,0.149257296964321
GO:0003677,maker-383_pilon-augustus-gene-1.93,0.148842105415768
GO:0005524,maker-383_pilon-augustus-gene-1.93,0.148842105415768
GO:0032508,maker-383_pilon-augustus-gene-1.93,0.148842105415768
GO:0005634,maker-377_pilon-snap-gene-39.40,0.148480500636257
GO:0006368,maker-377_pilon-snap-gene-39.40,0.148480500636257
GO:0070449,maker-377_pilon-snap-gene-39.40,0.148480500636257
GO:0005515,augustus-890_pilon-processed-gene-2.5,0.147342257436327
GO:0005634,augustus-890_pilon-processed-gene-2.5,0.147342257436327
GO:0008270,augustus-890_pilon-processed-gene-2.5,0.147342257436327
GO:0018024,augustus-890_pilon-processed-gene-2.5,0.147342257436327
GO:0034968,augustus-890_pilon-processed-gene-2.5,0.147342257436327
GO:0005515,snap_masked-436_pilon-processed-gene-2.72,0.145025005799472
GO:0005515,augustus_masked-611_pilon-processed-gene-3.56,0.144705739820505
GO:0006355,evm-268_pilon-processed-gene-61.24,0.143844667365298
GO:0005634,evm-268_pilon-processed-gene-61.24,0.143844667365298
GO:0003677,evm-268_pilon-processed-gene-61.24,0.143844667365298
GO:0006629,augustus_masked-345_pilon-processed-gene-40.43,0.14300931140329
GO:0005634,maker-477_pilon-augustus-gene-6.97,0.140102675102119
GO:0003677,maker-477_pilon-augustus-gene-6.97,0.140102675102119
GO:0005524,augustus-635_pilon-processed-gene-1.93,0.139983400994447
GO:0004672,augustus-635_pilon-processed-gene-1.93,0.139983400994447
GO:0006468,augustus-635_pilon-processed-gene-1.93,0.139983400994447
GO:0006270,maker-653_pilon-snap-gene-0.0,0.139595314921434
GO:0008168,augustus-316_pilon-processed-gene-67.16,0.139573918997215
GO:0003735,augustus-526_pilon-processed-gene-5.8,0.138720265128167
GO:0005840,augustus-526_pilon-processed-gene-5.8,0.138720265128167
GO:0006412,augustus-526_pilon-processed-gene-5.8,0.138720265128167
GO:0003700,maker-345_pilon-exonerate_protein2genome-gene-105.53,0.138610800674071
GO:0006355,maker-345_pilon-exonerate_protein2genome-gene-105.53,0.138610800674071
GO:0006284,maker-316_pilon-augustus-gene-39.6,0.138450449518067
GO:0008725,maker-316_pilon-augustus-gene-39.6,0.138450449518067
GO:0003729,maker-643_pilon-snap-gene-1.101,0.138105759892642
GO:0005849,maker-643_pilon-snap-gene-1.101,0.138105759892642
GO:0006378,maker-643_pilon-snap-gene-1.101,0.138105759892642
GO:0005515,augustus_masked-441_pilon-processed-gene-4.7,0.137766961292321
GO:0005515,augustus-598_pilon-processed-gene-9.222,0.13758094375891
GO:0003700,snap-361_pilon-processed-gene-36.3,0.134726408855396
GO:0006355,snap-361_pilon-processed-gene-36.3,0.134726408855396
GO:0003700,augustus_masked-215_pilon-processed-gene-7.48,0.134469066886945
GO:0006355,augustus_masked-215_pilon-processed-gene-7.48,0.134469066886945
GO:0003697,maker-707_pilon-snap-gene-3.60,0.133856691932781
GO:0030599,maker-316_pilon-augustus-gene-49.10,0.133319489614824
GO:0042545,maker-316_pilon-augustus-gene-49.10,0.133319489614824
GO:0003735,maker-266_pilon-augustus-gene-38.61,0.13284940187769
GO:0005840,maker-266_pilon-augustus-gene-38.61,0.13284940187769
GO:0006412,maker-266_pilon-augustus-gene-38.61,0.13284940187769
GO:0003676,augustus-552_pilon-processed-gene-0.1,0.132818211518442
GO:0051260,augustus-266_pilon-processed-gene-66.87,0.132667859614347
GO:0005515,maker-927_pilon-snap-gene-7.9,0.131150662214508
GO:0003723,maker-518_pilon-augustus-gene-33.4,0.130577230610276
GO:0005524,maker-700_pilon-augustus-gene-3.49,0.130157203119549
GO:0140662,maker-700_pilon-augustus-gene-3.49,0.130157203119549
GO:0005524,maker-447_pilon-snap-gene-5.76,0.128689945270252
GO:0003676,maker-447_pilon-snap-gene-5.76,0.128689945270252
GO:0046872,maker-870_pilon-snap-gene-4.1,0.126625408148151
GO:0051536,maker-266_pilon-augustus-gene-49.3,0.125571907398459
GO:0006355,maker-780_pilon-snap-gene-23.2,0.123920763069113
GO:0003677,maker-780_pilon-snap-gene-23.2,0.123920763069113
GO:0030247,snap-674_pilon-processed-gene-9.19,0.122610405823486
GO:0003723,maker-72865_pilon-augustus-gene-4.383,0.121663641805388
GO:0001522,maker-72865_pilon-augustus-gene-4.383,0.121663641805388
GO:0009451,maker-72865_pilon-augustus-gene-4.383,0.121663641805388
GO:0009982,maker-72865_pilon-augustus-gene-4.383,0.121663641805388
GO:0043565,snap-351_pilon-processed-gene-15.5,0.121071544946907
GO:0006351,snap-351_pilon-processed-gene-15.5,0.121071544946907
GO:0005509,augustus-347_pilon-processed-gene-4.1,0.118070628563837
GO:0005515,maker-216_pilon-augustus-gene-1.14,0.117455782727903
GO:0005509,maker-1032_pilon-snap-gene-1.124,0.117032712804358
GO:0015979,maker-1032_pilon-snap-gene-1.124,0.117032712804358
GO:0009523,maker-1032_pilon-snap-gene-1.124,0.117032712804358
GO:0009654,maker-1032_pilon-snap-gene-1.124,0.117032712804358
GO:0019898,maker-1032_pilon-snap-gene-1.124,0.117032712804358
GO:0016491,maker-384_pilon-augustus-gene-36.82,0.116565859253844
GO:0003700,augustus-415_pilon-processed-gene-10.73,0.115858327055342
GO:0006355,augustus-415_pilon-processed-gene-10.73,0.115858327055342
GO:0005515,augustus-328_pilon-processed-gene-6.29,0.115369653369817
GO:0000413,augustus-328_pilon-processed-gene-6.29,0.115369653369817
GO:0003755,augustus-328_pilon-processed-gene-6.29,0.115369653369817
GO:0016020,augustus-772_pilon-processed-gene-11.121,0.115241821228373
GO:0005515,maker-312_pilon-snap-gene-20.60,0.113365631186054
GO:0004601,snap-74627_pilon-processed-gene-0.5,0.113297828773751
GO:0006979,snap-74627_pilon-processed-gene-0.5,0.113297828773751
GO:0020037,snap-74627_pilon-processed-gene-0.5,0.113297828773751
GO:0044183,maker-346_pilon-snap-gene-17.51,0.113068428048008
GO:0110102,maker-346_pilon-snap-gene-17.51,0.113068428048008
GO:0005509,snap_masked-698_pilon-processed-gene-4.105,0.113055217358339
GO:0051287,maker-792_pilon-snap-gene-16.46,0.110790189474363
GO:0003700,snap-898_pilon-processed-gene-1.50,0.110100831532349
GO:0006355,snap-898_pilon-processed-gene-1.50,0.110100831532349
GO:0043565,snap-898_pilon-processed-gene-1.50,0.110100831532349
GO:0000160,maker-973_pilon-snap-gene-9.87,0.10818315461914
GO:0050661,augustus_masked-786_pilon-processed-gene-3.49,0.108163692010037
GO:0004616,augustus_masked-786_pilon-processed-gene-3.49,0.108163692010037
GO:0006098,augustus_masked-786_pilon-processed-gene-3.49,0.108163692010037
GO:0046983,augustus_masked-714_pilon-processed-gene-17.65,0.107516955546521
GO:0003677,augustus_masked-714_pilon-processed-gene-17.65,0.107516955546521
GO:0046983,maker-916_pilon-snap-gene-0.56,0.104850763537869
GO:0005384,snap-429_pilon-processed-gene-9.22,0.104779995914624
GO:0030026,snap-429_pilon-processed-gene-9.22,0.104779995914624
GO:0009058,maker-723_pilon-snap-gene-2.201,0.102387110665198
GO:0003723,augustus_masked-346_pilon-processed-gene-11.5,0.100251863782047
GO:0005737,maker-353_pilon-snap-gene-22.140,0.0994963240694444
GO:0006535,maker-353_pilon-snap-gene-22.140,0.0994963240694444
GO:0009001,maker-353_pilon-snap-gene-22.140,0.0994963240694444
GO:0005975,maker-378_pilon-augustus-gene-5.93,0.0992349629507857
GO:0004650,maker-378_pilon-augustus-gene-5.93,0.0992349629507857
GO:0003677,augustus-385_pilon-processed-gene-1.52,0.097793428440509
GO:0005524,augustus-385_pilon-processed-gene-1.52,0.097793428440509
GO:0005886,augustus-385_pilon-processed-gene-1.52,0.097793428440509
GO:0032508,augustus-385_pilon-processed-gene-1.52,0.097793428440509
GO:0015031,augustus_masked-645_pilon-processed-gene-13.74,0.09588173802128
GO:0036211,augustus_masked-645_pilon-processed-gene-13.74,0.09588173802128
GO:0003677,snap-312_pilon-processed-gene-1.79,0.0865326973093375
GO:0003723,maker-456_pilon-snap-gene-7.104,0.0778768918389437
GO:0031124,maker-420_pilon-snap-gene-22.68,0.073982123326625
GO:0005509,augustus_masked-261_pilon-processed-gene-74.22,0.0738991875003442
GO:0003723,evm-834_pilon-processed-gene-5.0,0.0720175915425203
GO:0005515,maker-602_pilon-augustus-gene-0.10,0.0705639857432206
GO:0003723,maker-602_pilon-augustus-gene-0.10,0.0705639857432206
GO:0006396,maker-602_pilon-augustus-gene-0.10,0.0705639857432206
GO:0005515,snap_masked-74315_pilon-processed-gene-1.32,0.0670332126241002
GO:0016020,maker-452_pilon-augustus-gene-23.76,0.0643081239347374
GO:0005524,augustus-345_pilon-processed-gene-54.73,0.0642329453496387
GO:0006298,augustus-345_pilon-processed-gene-54.73,0.0642329453496387
GO:0030983,augustus-345_pilon-processed-gene-54.73,0.0642329453496387
GO:0005525,maker-975_pilon-snap-gene-5.29,0.0622622013054326
GO:0003924,maker-975_pilon-snap-gene-5.29,0.0622622013054326
GO:0004842,augustus-303_pilon-processed-gene-15.48,0.0571021437593743
GO:0016567,augustus-303_pilon-processed-gene-15.48,0.0571021437593743
GO:0006511,maker-316_pilon-snap-gene-52.0,0.0568849843879177
GO:0019773,maker-316_pilon-snap-gene-52.0,0.0568849843879177
GO:0005839,maker-316_pilon-snap-gene-52.0,0.0568849843879177
GO:0051603,maker-316_pilon-snap-gene-52.0,0.0568849843879177
GO:0005509,maker-995_pilon-augustus-gene-1.0,0.0563190842727438
GO:0015979,maker-995_pilon-augustus-gene-1.0,0.0563190842727438
GO:0009523,maker-995_pilon-augustus-gene-1.0,0.0563190842727438
GO:0009654,maker-995_pilon-augustus-gene-1.0,0.0563190842727438
GO:0019898,maker-995_pilon-augustus-gene-1.0,0.0563190842727438
GO:0003735,maker-368_pilon-snap-gene-10.46,0.0544637887109517
GO:0005840,maker-368_pilon-snap-gene-10.46,0.0544637887109517
GO:0006412,maker-368_pilon-snap-gene-10.46,0.0544637887109517
GO:0004672,maker-266_pilon-augustus-gene-77.129,0.0525138769106492
GO:0006468,maker-266_pilon-augustus-gene-77.129,0.0525138769106492
GO:0003723,maker-353_pilon-snap-gene-3.0,0.0492150484600385
GO:0003735,maker-353_pilon-snap-gene-3.0,0.0492150484600385
GO:0006412,maker-353_pilon-snap-gene-3.0,0.0492150484600385
GO:0003735,maker-73992_pilon-snap-gene-0.38,0.0491494945350927
GO:0005840,maker-73992_pilon-snap-gene-0.38,0.0491494945350927
GO:0006412,maker-73992_pilon-snap-gene-0.38,0.0491494945350927
GO:0019843,maker-73992_pilon-snap-gene-0.38,0.0491494945350927
GO:0006355,augustus-905_pilon-processed-gene-3.27,0.0487785189830429
GO:0003824,maker-266_pilon-augustus-gene-60.4,0.0434971497547631
GO:0003677,maker-266_pilon-augustus-gene-60.4,0.0434971497547631
GO:0005524,maker-266_pilon-augustus-gene-60.4,0.0434971497547631
GO:0005694,maker-266_pilon-augustus-gene-60.4,0.0434971497547631
GO:0006259,maker-266_pilon-augustus-gene-60.4,0.0434971497547631
GO:0005515,maker-357_pilon-snap-gene-15.108,0.0432582322171278
GO:0003723,snap_masked-941_pilon-processed-gene-2.11,0.0366580572878507
GO:0006888,snap-377_pilon-processed-gene-76.82,0.0325731278304145
