	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G037800.1.p	Caden.12G037800.1.p	C.dentata v1.1	1.73e-152	97	235	+/+	maker-431_pilon-augustus-gene-9.19	1	235	1	235	426.017	227	230	0	235	236
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G034000.1	Qurub.09G034000.1	Q.rubra v2.1	6.23e-152	96	235	+/+	maker-431_pilon-augustus-gene-9.19	1	235	1	235	424.476	225	229	0	235	236
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G037800.2.p	Caden.12G037800.2.p	C.dentata v1.1	7.96e-138	96	218	+/+	maker-431_pilon-augustus-gene-9.19	1	218	1	218	388.267	210	213	0	235	226
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G034000.2	Qurub.09G034000.2	Q.rubra v2.1	3.95e-137	95	218	+/+	maker-431_pilon-augustus-gene-9.19	1	218	1	218	386.726	208	212	0	235	226
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G034000.3	Qurub.09G034000.3	Q.rubra v2.1	3.69e-136	95	217	+/+	maker-431_pilon-augustus-gene-9.19	1	217	1	217	384.03	207	211	0	235	218
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.04G231400.1.p	Glyma.04G231400.1.p	G.max Wm82.a4.v1	8.56e-54	52	242	+/+	maker-431_pilon-augustus-gene-9.19	1	234	2	238	176.022	127	159	13	235	246
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.04G231400.1.p	Glyma.04G231400.1.p	G.max Wm82.a2.v1	8.56e-54	52	242	+/+	maker-431_pilon-augustus-gene-9.19	1	234	2	238	176.022	127	159	13	235	246
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.04G231400.2.p	Glyma.04G231400.2.p	G.max Wm82.a4.v1	3.45e-53	52	242	+/+	maker-431_pilon-augustus-gene-9.19	1	234	24	260	175.252	127	159	13	235	268
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G133800.1.p	Glyma.06G133800.1.p	G.max Wm82.a4.v1	2.83e-51	52	229	+/+	maker-431_pilon-augustus-gene-9.19	18	234	20	244	169.859	120	152	16	235	252
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.06G133800.1.p	Glyma.06G133800.1.p	G.max Wm82.a2.v1	2.83e-51	52	229	+/+	maker-431_pilon-augustus-gene-9.19	18	234	20	244	169.859	120	152	16	235	252
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.16G021000.1.p	Glyma.16G021000.1.p	G.max Wm82.a4.v1	1.11e-41	44	247	+/+	maker-431_pilon-augustus-gene-9.19	1	235	1	238	144.821	108	145	21	235	246
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.16G021000.1.p	Glyma.16G021000.1.p	G.max Wm82.a2.v1	1.11e-41	44	247	+/+	maker-431_pilon-augustus-gene-9.19	1	235	1	238	144.821	108	145	21	235	246
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.07G052100.1.p	Glyma.07G052100.1.p	G.max Wm82.a4.v1	5.47e-41	45	241	+/+	maker-431_pilon-augustus-gene-9.19	5	235	2	231	142.895	108	143	21	235	239
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.07G052100.1.p	Glyma.07G052100.1.p	G.max Wm82.a2.v1	5.47e-41	45	241	+/+	maker-431_pilon-augustus-gene-9.19	5	235	2	231	142.895	108	143	21	235	239
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.014G103000.1.p	Potri.014G103000.1.p	P.trichocarpa v4.1	3.56e-38	50	233	+/+	maker-431_pilon-augustus-gene-9.19	8	235	7	231	135.576	117	148	13	235	239
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G023700.1.p	Potri.012G023700.1.p	P.trichocarpa v4.1	3.65e-38	49	238	+/+	maker-431_pilon-augustus-gene-9.19	18	235	26	250	135.961	116	147	33	235	257
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.06G272800.1.p	Caden.06G272800.1.p	C.dentata v1.1	9.98e-38	47	227	+/+	maker-431_pilon-augustus-gene-9.19	8	229	7	231	134.42	107	140	7	235	244
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.08G189000.1	Qurub.08G189000.1	Q.rubra v2.1	3.46e-37	50	193	+/+	maker-431_pilon-augustus-gene-9.19	42	229	40	231	133.265	97	126	6	235	244
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G176300.1.p	Potri.002G176300.1.p	P.trichocarpa v4.1	8.66e-35	49	233	+/+	maker-431_pilon-augustus-gene-9.19	8	235	7	231	126.716	115	146	13	235	239
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G147200.1	Qurub.02G147200.1	Q.rubra v2.1	2.31e-31	46	201	+/+	maker-431_pilon-augustus-gene-9.19	29	229	2	188	116.701	93	113	14	235	199
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G146700.1.p	Caden.01G146700.1.p	C.dentata v1.1	3.68e-30	45	201	+/+	maker-431_pilon-augustus-gene-9.19	29	229	2	188	113.62	90	115	14	235	201
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G174200.1	Qurub.12G174200.1	Q.rubra v2.1	9.63e-30	45	201	+/+	maker-431_pilon-augustus-gene-9.19	29	229	29	215	113.235	91	116	14	235	225
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G171600.1.p	Caden.10G171600.1.p	C.dentata v1.1	1.78e-29	41	227	+/+	maker-431_pilon-augustus-gene-9.19	6	229	2	213	112.464	92	122	18	235	221
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G242200.6.p	Glyma.11G242200.6.p	G.max Wm82.a4.v1	2.23e-27	49	113	+/+	maker-431_pilon-augustus-gene-9.19	1	113	33	135	108.997	55	76	10	235	293
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G242200.8.p	Glyma.11G242200.8.p	G.max Wm82.a4.v1	2.28e-27	64	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	21	95	108.227	48	60	0	235	275
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G242200.7.p	Glyma.11G242200.7.p	G.max Wm82.a4.v1	3.23e-27	64	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	29	103	108.227	48	60	0	235	283
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G242200.3.p	Glyma.11G242200.3.p	G.max Wm82.a4.v1	3.48e-27	64	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	56	130	108.612	48	60	0	235	310
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.11G242200.3.p	Glyma.11G242200.3.p	G.max Wm82.a2.v1	3.48e-27	64	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	56	130	108.612	48	60	0	235	310
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G242200.1.p	Glyma.11G242200.1.p	G.max Wm82.a4.v1	4.27e-27	49	113	+/+	maker-431_pilon-augustus-gene-9.19	1	113	33	135	108.612	55	76	10	235	315
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G242200.5.p	Glyma.11G242200.5.p	G.max Wm82.a4.v1	4.27e-27	49	113	+/+	maker-431_pilon-augustus-gene-9.19	1	113	33	135	108.612	55	76	10	235	315
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.11G242200.2.p	Glyma.11G242200.2.p	G.max Wm82.a2.v1	4.27e-27	49	113	+/+	maker-431_pilon-augustus-gene-9.19	1	113	33	135	108.612	55	76	10	235	315
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.11G242200.1.p	Glyma.11G242200.1.p	G.max Wm82.a2.v1	4.27e-27	49	113	+/+	maker-431_pilon-augustus-gene-9.19	1	113	33	135	108.612	55	76	10	235	315
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.04G147900.1.p	Caden.04G147900.1.p	C.dentata v1.1	4.65e-27	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	93	167	108.612	47	63	0	235	330
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.10G165600.1	Qurub.10G165600.1	Q.rubra v2.1	6.42e-27	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	93	167	108.227	47	62	0	235	330
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G097100.2.p	Potri.007G097100.2.p	P.trichocarpa v4.1	6.44e-27	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	22	96	107.457	47	61	0	235	290
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G071900.4.p	Potri.005G071900.4.p	P.trichocarpa v4.1	7.06e-27	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	22	96	107.457	47	61	0	235	291
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G010100.1.p	Glyma.19G010100.1.p	G.max Wm82.a4.v1	9.78e-27	61	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	49	123	106.686	46	59	0	235	268
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.19G010100.1.p	Glyma.19G010100.1.p	G.max Wm82.a2.v1	9.78e-27	61	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	49	123	106.686	46	59	0	235	268
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G010100.2.p	Glyma.19G010100.2.p	G.max Wm82.a4.v1	1.03e-26	61	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	67	141	107.071	46	59	0	235	286
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G071900.2.p	Potri.005G071900.2.p	P.trichocarpa v4.1	1.03e-26	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	61	135	107.842	47	61	0	235	330
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G071900.1.p	Potri.005G071900.1.p	P.trichocarpa v4.1	1.05e-26	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	60	134	107.842	47	61	0	235	329
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G097100.1.p	Potri.007G097100.1.p	P.trichocarpa v4.1	1.08e-26	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	61	135	107.842	47	61	0	235	329
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.18G014900.1.p	Glyma.18G014900.1.p	G.max Wm82.a4.v1	1.81e-26	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	59	133	107.071	47	60	0	235	323
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.18G014900.1.p	Glyma.18G014900.1.p	G.max Wm82.a2.v1	1.81e-26	63	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	59	133	107.071	47	60	0	235	323
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G307400.1.p	Caden.01G307400.1.p	C.dentata v1.1	2.00e-26	61	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	68	142	105.531	46	60	0	235	267
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G311300.1	Qurub.02G311300.1	Q.rubra v2.1	2.36e-26	61	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	68	142	105.531	46	60	0	235	267
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G169900.1.p	Glyma.13G169900.1.p	G.max Wm82.a4.v1	4.83e-26	60	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	67	141	105.145	45	59	0	235	286
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.13G169900.1.p	Glyma.13G169900.1.p	G.max Wm82.a2.v1	4.83e-26	60	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	67	141	105.145	45	59	0	235	286
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G015000.2.p	Caden.01G015000.2.p	C.dentata v1.1	9.77e-26	66	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	38	108	103.99	47	57	0	235	263
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.06G034600.1	Qurub.06G034600.1	Q.rubra v2.1	9.88e-26	65	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	58	128	105.145	46	59	0	235	323
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G015000.1.p	Caden.01G015000.1.p	C.dentata v1.1	1.12e-25	66	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	54	124	103.99	47	57	0	235	279
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G083700.1.p	Potri.001G083700.1.p	P.trichocarpa v4.1	1.27e-25	50	175	+/+	maker-431_pilon-augustus-gene-9.19	39	208	17	185	101.679	87	103	11	235	197
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G014800.1	Qurub.02G014800.1	Q.rubra v2.1	1.33e-25	66	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	54	124	103.99	47	57	0	235	279
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G175600.2.p	Glyma.05G175600.2.p	G.max Wm82.a2.v1	1.42e-25	60	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	21	95	104.375	45	60	0	235	309
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.08G132800.1.p	Glyma.08G132800.1.p	G.max Wm82.a4.v1	1.53e-25	48	107	+/+	maker-431_pilon-augustus-gene-9.19	3	109	32	128	104.375	51	75	10	235	313
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G132800.1.p	Glyma.08G132800.1.p	G.max Wm82.a2.v1	1.53e-25	48	107	+/+	maker-431_pilon-augustus-gene-9.19	3	109	32	128	104.375	51	75	10	235	313
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.08G132800.2.p	Glyma.08G132800.2.p	G.max Wm82.a4.v1	1.59e-25	62	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	21	91	103.605	44	60	0	235	276
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G132800.2.p	Glyma.08G132800.2.p	G.max Wm82.a2.v1	1.59e-25	62	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	21	91	103.605	44	60	0	235	276
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G175600.1.p	Glyma.05G175600.1.p	G.max Wm82.a4.v1	2.42e-25	60	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	58	132	104.375	45	60	0	235	346
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G175600.1.p	Glyma.05G175600.1.p	G.max Wm82.a2.v1	2.42e-25	60	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	58	132	104.375	45	60	0	235	346
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G100600.3.p	Potri.002G100600.3.p	P.trichocarpa v4.1	2.81e-25	63	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	21	91	101.679	45	58	0	235	229
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.02G222300.1.p	Caden.02G222300.1.p	C.dentata v1.1	3.28e-25	63	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	58	128	103.605	45	59	0	235	323
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.18G123500.2.p	Glyma.18G123500.2.p	G.max Wm82.a4.v1	3.96e-25	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	29	101	101.293	46	57	0	235	233
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G190200.1.p	Glyma.06G190200.1.p	G.max Wm82.a4.v1	4.07e-25	59	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	92	166	103.605	44	61	0	235	327
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.06G190200.1.p	Glyma.06G190200.1.p	G.max Wm82.a2.v1	4.07e-25	59	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	92	166	103.605	44	61	0	235	327
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.07G167000.2	Qurub.07G167000.2	Q.rubra v2.1	5.63e-25	58	72	+/+	maker-431_pilon-augustus-gene-9.19	39	110	31	102	100.138	42	59	0	235	196
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G100600.2.p	Potri.002G100600.2.p	P.trichocarpa v4.1	6.68e-25	63	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	58	128	101.679	45	58	0	235	266
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G100600.1.p	Potri.002G100600.1.p	P.trichocarpa v4.1	6.68e-25	63	71	+/+	maker-431_pilon-augustus-gene-9.19	39	109	58	128	101.679	45	58	0	235	266
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G022300.1.p	Glyma.02G022300.1.p	G.max Wm82.a4.v1	7.25e-25	61	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	87	161	103.219	46	61	0	235	346
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G022300.1.p	Glyma.02G022300.1.p	G.max Wm82.a2.v1	7.25e-25	61	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	87	161	103.219	46	61	0	235	346
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G070900.4.p	Potri.012G070900.4.p	P.trichocarpa v4.1	7.61e-25	56	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	56	130	102.064	42	61	0	235	284
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.18G123500.1.p	Glyma.18G123500.1.p	G.max Wm82.a4.v1	7.85e-25	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	76	148	101.679	46	57	0	235	280
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.18G123500.1.p	Glyma.18G123500.1.p	G.max Wm82.a2.v1	7.85e-25	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	76	148	101.679	46	57	0	235	280
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.017G081700.2.p	Potri.017G081700.2.p	P.trichocarpa v4.1	7.94e-25	62	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	34	106	100.908	45	58	0	235	248
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.015G065400.1.p	Potri.015G065400.1.p	P.trichocarpa v4.1	8.11e-25	56	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	87	161	102.449	42	61	0	235	315
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G333600.2	Qurub.02G333600.2	Q.rubra v2.1	8.82e-25	60	81	+/+	maker-431_pilon-augustus-gene-9.19	39	112	63	143	101.293	49	60	7	235	262
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G070900.1.p	Potri.012G070900.1.p	P.trichocarpa v4.1	1.07e-24	56	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	90	164	102.064	42	61	0	235	318
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.08G298400.1.p	Glyma.08G298400.1.p	G.max Wm82.a4.v1	1.15e-24	63	80	+/+	maker-431_pilon-augustus-gene-9.19	39	113	76	155	101.293	50	59	5	235	281
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G298400.1.p	Glyma.08G298400.1.p	G.max Wm82.a2.v1	1.15e-24	63	80	+/+	maker-431_pilon-augustus-gene-9.19	39	113	76	155	101.293	50	59	5	235	281
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G333600.1	Qurub.02G333600.1	Q.rubra v2.1	1.15e-24	60	81	+/+	maker-431_pilon-augustus-gene-9.19	39	112	77	157	101.293	49	60	7	235	276
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.07G167000.1	Qurub.07G167000.1	Q.rubra v2.1	1.52e-24	58	72	+/+	maker-431_pilon-augustus-gene-9.19	39	110	62	133	99.7525	42	59	0	235	227
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.017G081700.1.p	Potri.017G081700.1.p	P.trichocarpa v4.1	1.65e-24	62	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	93	165	101.293	45	58	0	235	307
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G019100.2.p	Glyma.02G019100.2.p	G.max Wm82.a4.v1	1.90e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	81	153	100.908	46	57	0	235	288
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G019100.3.p	Glyma.02G019100.3.p	G.max Wm82.a4.v1	1.90e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	81	153	100.908	46	57	0	235	288
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G019100.3.p	Glyma.02G019100.3.p	G.max Wm82.a2.v1	1.90e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	81	153	100.908	46	57	0	235	288
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G019100.2.p	Glyma.02G019100.2.p	G.max Wm82.a2.v1	1.90e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	81	153	100.908	46	57	0	235	288
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G044600.3.p	Glyma.01G044600.3.p	G.max Wm82.a2.v1	1.92e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	86	158	100.908	46	57	0	235	291
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G044600.2.p	Glyma.01G044600.2.p	G.max Wm82.a4.v1	2.02e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	79	151	100.908	46	57	0	235	284
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G044600.4.p	Glyma.01G044600.4.p	G.max Wm82.a4.v1	2.02e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	79	151	100.908	46	57	0	235	284
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G044600.2.p	Glyma.01G044600.2.p	G.max Wm82.a2.v1	2.02e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	79	151	100.908	46	57	0	235	284
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G044600.4.p	Glyma.01G044600.4.p	G.max Wm82.a2.v1	2.02e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	79	151	100.908	46	57	0	235	284
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G019100.1.p	Glyma.02G019100.1.p	G.max Wm82.a4.v1	2.52e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	89	161	100.908	46	57	0	235	296
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G019100.1.p	Glyma.02G019100.1.p	G.max Wm82.a2.v1	2.52e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	89	161	100.908	46	57	0	235	296
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G044600.1.p	Glyma.01G044600.1.p	G.max Wm82.a4.v1	2.67e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	87	159	100.523	46	57	0	235	292
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G044600.1.p	Glyma.01G044600.1.p	G.max Wm82.a2.v1	2.67e-24	63	73	+/+	maker-431_pilon-augustus-gene-9.19	39	111	87	159	100.523	46	57	0	235	292
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G021100.1.p	Glyma.19G021100.1.p	G.max Wm82.a4.v1	2.89e-24	65	69	+/+	maker-431_pilon-augustus-gene-9.19	39	107	89	157	100.523	45	56	0	235	293
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.19G021100.1.p	Glyma.19G021100.1.p	G.max Wm82.a2.v1	2.89e-24	65	69	+/+	maker-431_pilon-augustus-gene-9.19	39	107	89	157	100.523	45	56	0	235	293
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G041700.1.p	Glyma.01G041700.1.p	G.max Wm82.a4.v1	2.92e-24	60	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	87	161	101.293	45	60	0	235	346
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G041700.1.p	Glyma.01G041700.1.p	G.max Wm82.a2.v1	2.92e-24	60	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	87	161	101.293	45	60	0	235	346
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G041700.2.p	Glyma.01G041700.2.p	G.max Wm82.a4.v1	3.20e-24	60	75	+/+	maker-431_pilon-augustus-gene-9.19	39	113	56	130	100.908	45	60	0	235	315
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G146700.1.p	Caden.01G146700.1.p	C.dentata v1.1	3.27e-116	85	210	+/+	augustus-266_pilon-processed-gene-97.305	1	210	1	195	331.643	179	189	15	210	201
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G171600.1.p	Caden.10G171600.1.p	C.dentata v1.1	1.60e-115	84	212	+/+	augustus-266_pilon-processed-gene-97.305	1	210	24	220	330.872	178	184	17	210	221
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G147200.1	Qurub.02G147200.1	Q.rubra v2.1	1.92e-112	84	210	+/+	augustus-266_pilon-processed-gene-97.305	1	210	1	195	322.013	176	184	15	210	199
